Force[kip],Deformation[in]
64.8625377070786,0.0342075000000000
65.8007679288882,0.0367540000000000
66.0885908487485,0.0374805000000000
68.4113466147519,0.0392990000000000
68.3253988174713,0.0403930000000000
69.3879395437646,0.0407560000000000
70.8506207925575,0.0422115000000000
72.1823699553320,0.0425745000000000
73.1405980028874,0.0433060000000000
74.4740703838998,0.0440325000000000
75.4069065125576,0.0447600000000000
76.5208778528342,0.0454880000000000
77.6138578469027,0.0462175000000000
79.4719894137950,0.0480340000000000
79.8093716438167,0.0483970000000000
80.7396245147241,0.0498530000000000
81.7279797343315,0.0502160000000000
83.7898701400695,0.0509455000000000
84.4926400127519,0.0516700000000000
85.9529386165934,0.0520345000000000
86.7859510414024,0.0516715000000000
87.0941879805289,0.0531270000000000
89.2133659641616,0.0542180000000000
89.8517227506130,0.0556720000000000
90.5902253687844,0.0556740000000000
90.9531490265218,0.0571275000000000
92.7806705732540,0.0574925000000000
94.5992984316100,0.0593095000000000
95.2696428499169,0.0593110000000000
96.8563334327067,0.0607690000000000
96.9100102864325,0.0614950000000000
98.1286741060771,0.0614965000000000
99.8796462883405,0.0629520000000000
101.334509121797,0.0629520000000000
101.832465759193,0.0640430000000000
103.351328195987,0.0647725000000000
103.708730200290,0.0662260000000000
105.171229063743,0.0673155000000000
106.085642256564,0.0680415000000000
107.305930747718,0.0694990000000000
107.964715912530,0.0698620000000000
109.465259158028,0.0702265000000000
110.526814583517,0.0709550000000000
110.126848501657,0.0709550000000000
107.359301351819,0.0709550000000000
105.362318494782,0.0713210000000000
106.065379296778,0.0713195000000000
104.391411073675,0.0713195000000000
101.805006934001,0.0720455000000000
100.222088452981,0.0705915000000000
98.9786185051868,0.0702285000000000
97.7150501340893,0.0702265000000000
96.4805348819236,0.0698605000000000
95.2742570522165,0.0694970000000000
93.5540961132643,0.0691340000000000
93.1758768040679,0.0684045000000000
91.1579283250258,0.0673140000000000
89.4494301072668,0.0669475000000000
88.3618254228370,0.0651305000000000
87.4274292294065,0.0640375000000000
85.8988835345083,0.0614950000000000
85.6699037725292,0.0622225000000000
83.7215855641666,0.0625855000000000
83.0005472824187,0.0611280000000000
81.5199971649043,0.0604005000000000
81.2122371884884,0.0596725000000000
79.0903055618526,0.0593110000000000
77.5645546787548,0.0593095000000000
76.8287796615700,0.0585800000000000
75.0453740079320,0.0571240000000000
74.0923169951962,0.0560335000000000
73.4185041904912,0.0556670000000000
71.7006804426161,0.0534885000000000
70.2840020758265,0.0534870000000000
69.5514514286478,0.0531255000000000
67.2990957554483,0.0523960000000000
68.1020718576362,0.0516680000000000
66.4462889822430,0.0516700000000000
64.9057473942754,0.0513050000000000
63.1936279617971,0.0491200000000000
61.3223427135535,0.0498515000000000
61.2779629561610,0.0480305000000000
60.7731523437262,0.0476675000000000
58.6327918237059,0.0462120000000000
57.7263526536757,0.0451195000000000
56.7627671064493,0.0443935000000000
55.8831625067524,0.0433010000000000
54.6276545984770,0.0436675000000000
53.6657464815848,0.0425735000000000
