Time[s],Deformation[in]
1623,1.50785E-13
1623.25,-0.19117316
1623.5,-0.27033308
1623.75,-0.191135582
1624,-6.14578E-14
1624.25,0.191098138
1624.5,0.270227173
1624.75,0.191060828
1625,-2.77993E-14
1625.25,-0.191023651
1625.5,-0.270122021
1625.75,-0.190986607
1626,-1.2864E-13
1626.25,0.190949696
1626.5,0.270017619
1626.75,0.190912916
1627,3.9426E-14
1627.25,-0.190876268
1627.5,-0.269913962
1627.75,-0.190839751
1628,4.97192E-14
1628.25,0.190803364
1628.5,0.269811045
1628.75,0.190767107
1629,1.06549E-13
1629.25,-0.19073098
1629.5,-0.269708861
1629.75,-0.190694982
1630,-1.74458E-14
1630.25,0.190659112
1630.5,0.269607407
1630.75,0.190623371
1631,1.73571E-13
1631.25,-0.190587758
1631.5,-0.269506677
1631.75,-0.190552272
1632,-8.451E-14
1632.25,0.190516912
1632.5,0.269406665
1632.75,0.190481679
1633,-4.48447E-15
1633.25,-0.190446572
1633.5,-0.269307367
1633.75,-0.19041159
1634,-1.51475E-13
1634.25,0.190376734
1634.5,0.269208777
1634.75,0.190342001
1635,6.25221E-14
1635.25,-0.190307394
1635.5,-0.269110891
1635.75,-0.190272909
1636,2.63664E-14
1636.25,0.190238548
1636.5,0.269013703
1636.75,0.19020431
1637,1.29432E-13
1637.25,-0.190170194
1637.5,-0.268917208
1637.75,-0.1901362
1638,-4.05835E-14
1638.25,0.190102327
1638.5,0.268821402
1638.75,0.190068576
1639,-4.82015E-14
1639.25,-0.190034945
1639.5,-0.26872628
1639.75,-0.190001434
1640,-1.07438E-13
1640.25,0.189968043
1640.5,0.268631836
1640.75,0.189934772
1641,1.86926E-14
1641.25,-0.189901619
1641.5,-0.268538065
1641.75,-0.189868585
1642,-1.742E-13
1642.25,0.189835669
1642.5,0.268444964
1642.75,0.18980287
1643,8.54934E-14
1643.25,-0.189770189
1643.5,-0.268352527
1643.75,-0.189737624
1644,3.15218E-15
1644.25,0.189705176
1644.5,0.26826075
1644.75,0.189672844
1645,1.52203E-13
1645.25,-0.189640627
1645.5,-0.268169627
1645.75,-0.189608525
1646,-6.35955E-14
1646.25,0.189576539
1646.5,0.268079155
1646.75,0.189544666
1647,-2.49522E-14
1647.25,-0.189512907
1647.5,-0.267989327
1647.75,-0.189481262
1648,-1.30254E-13
1648.25,0.18944973
1648.5,0.267900141
1648.75,0.189418311
1649,4.17431E-14
1649.25,-0.189387004
1649.5,-0.267811591
1649.75,-0.189355809
1650,4.67089E-14
1650.25,0.189324725
1650.5,0.267723673
1650.75,0.189293752
1651,1.08351E-13
1651.25,-0.18926289
1651.5,-0.267636382
1651.75,-0.189232139
1652,-1.99348E-14
1652.25,0.189201497
1652.5,0.267549714
1652.75,0.189170964
1653,1.74872E-13
1653.25,-0.189140541
1653.5,-0.267463664
1653.75,-0.189110227
1654,-8.64924E-14
1654.25,0.189080021
1654.5,0.267378228
1654.75,0.189049923
1655,-1.83073E-15
1655.25,-0.189019932
1655.5,-0.267293402
1655.75,-0.188990048
1656,-1.52966E-13
1656.25,0.188960272
1656.5,0.26720918
1656.75,0.188930602
1657,6.46777E-14
1657.25,-0.188901037
1657.5,-0.26712556
1657.75,-0.188871579
1658,2.35549E-14
1658.25,0.188842226
1658.5,0.267042536
1658.75,0.188812977
1659,1.31103E-13
1659.25,-0.188783833
1659.5,-0.266960105
1659.75,-0.188754794
1660,-4.29051E-14
1660.25,0.188725858
1660.5,0.266878261
1660.75,0.188697025
1661,-4.5239E-14
1661.25,-0.188668296
1661.5,-0.266797002
1661.75,-0.188639669
1662,-1.09284E-13
1662.25,0.188611144
1662.5,0.266716322
1662.75,0.188582722
1663,2.11733E-14
1663.25,-0.188554401
1663.5,-0.266636218
1663.75,-0.188526181
1664,6.68844E-14
1664.25,0.188498062
1664.5,0.266556686
1664.75,0.188470043
1665,8.75062E-14
1665.25,-0.188442125
1665.5,-0.26647772
1665.75,-0.188414306
1666,5.18932E-16
1666.25,0.188386587
1666.5,0.266399319
1666.75,0.188358967
1667,1.53761E-13
1667.25,-0.188331446
1667.5,-0.266321476
1667.75,-0.188304023
1668,-6.57685E-14
1668.25,0.188276697
1668.5,0.266244189
1668.75,0.18824947
1669,-2.2173E-14
1669.25,-0.18822234
1669.5,-0.266167453
1669.75,-0.188195307
1670,-1.31979E-13
1670.25,0.18816837
1670.5,0.266091265
1670.75,0.18814153
1671,4.40697E-14
1671.25,-0.188114786
1671.5,-0.266015621
1671.75,-0.188088137
1672,4.37899E-14
1672.25,0.188061583
1672.5,0.265940516
1672.75,0.188035124
1673,1.10237E-13
1673.25,-0.18800876
1673.5,-0.265865946
1673.75,-0.18798249
1674,-2.24087E-14
1674.25,0.187956314
1674.5,0.265791909
1674.75,0.187930232
1675,-6.5371E-14
1675.25,-0.187904243
1675.5,-0.2657184
1675.75,-0.187878346
1676,-8.85338E-14
1676.25,0.187852542
1676.5,0.265645416
1676.75,0.187826831
1677,7.84268E-16
1677.25,-0.187801211
1677.5,-0.265572952
1677.75,-0.187775683
1678,-1.54587E-13
1678.25,0.187750246
1678.5,0.265501005
1678.75,0.1877249
1679,6.68674E-14
1679.25,-0.187699644
1679.5,-0.265429572
1679.75,-0.187674479
1680,2.08048E-14
1680.25,0.187649403
1680.5,0.265358648
1680.75,0.187624418
1681,1.3288E-13
1681.25,-0.187599521
1681.5,-0.26528823
1681.75,-0.187574714
1682,-4.5237E-14
1682.25,0.187549995
1682.5,0.265218315
1682.75,0.187525364
1683,-4.23596E-14
1683.25,-0.187500822
1683.5,-0.265148898
1683.75,-0.187476367
1684,-1.1121E-13
1684.25,0.187452
1684.5,0.265079976
1684.75,0.18742772
1685,2.36415E-14
1685.25,-0.187403526
1685.5,-0.265011547
1685.75,-0.187379419
1686,6.38813E-14
1686.25,0.187355398
1686.5,0.264943605
1686.75,0.187331463
1687,8.95747E-14
1687.25,-0.187307614
1687.5,-0.264876148
1687.75,-0.187283849
1688,-2.07983E-15
1688.25,0.18726017
1688.5,0.264809173
1688.75,0.187236575
1689,1.55441E-13
1689.25,-0.187213065
1689.5,-0.264742675
1689.75,-0.187189638
1690,-6.79743E-14
1690.25,0.187166296
1690.5,0.264676652
1690.75,0.187143036
1691,-1.94491E-14
1691.25,-0.18711986
1691.5,-0.2646111
1691.75,-0.187096767
1692,-1.33803E-13
1692.25,0.187073756
1692.5,0.264546015
1692.75,0.187050827
1693,4.64071E-14
1693.25,-0.187027981
1693.5,-0.264481395
1693.75,-0.187005216
1694,4.09464E-14
1694.25,0.186982532
1694.5,0.264417236
1694.75,0.186959929
1695,1.12199E-13
1695.25,-0.186937408
1695.5,-0.264353535
1695.75,-0.186914966
1696,-2.48722E-14
1696.25,0.186892605
1696.5,0.264290288
1696.75,0.186870324
1697,-6.24131E-14
1697.25,-0.186848122
1697.5,-0.264227492
1697.75,-0.186826
1698,-9.06281E-14
1698.25,0.186803957
1698.5,0.264165144
1698.75,0.186781992
1699,3.36863E-15
1699.25,-0.186760106
1699.5,-0.264103241
1699.75,-0.186738299
1700,-1.56323E-13
1700.25,0.186716569
1700.5,0.26404178
1700.75,0.186694917
1701,6.90887E-14
1701.25,-0.186673342
1701.5,-0.263980757
1701.75,-0.186651844
1702,1.81047E-14
1702.25,0.186630423
1702.5,0.26392017
1702.75,0.186609079
1703,1.34748E-13
1703.25,-0.186587811
1703.5,-0.263860015
1703.75,-0.186566619
1704,-4.75801E-14
1704.25,0.186545503
1704.5,0.263800289
1704.75,0.186524462
1705,-3.95488E-14
1705.25,-0.186503496
1705.5,-0.263740989
1705.75,-0.186482606
1706,-1.13206E-13
1706.25,0.18646179
1706.5,0.263682112
1706.75,0.186441048
1707,2.61013E-14
1707.25,-0.18642038
1707.5,-0.263623655
1707.75,-0.186399787
1708,6.09645E-14
1708.25,0.186379267
1708.5,0.263565616
1708.75,0.18635882
1709,9.16933E-14
1709.25,-0.186338446
1709.5,-0.26350799
1709.75,-0.186318145
1710,-4.65142E-15
1710.25,0.186297917
1710.5,0.263450776
1710.75,0.186277761
1711,1.57229E-13
1711.25,-0.186257677
1711.5,-0.263393969
1711.75,-0.186237665
1712,-7.02104E-14
1712.25,0.186217724
1712.5,0.263337568
1712.75,0.186197854
1713,-1.67705E-14
1713.25,-0.186178056
1713.5,-0.26328157
1713.75,-0.186158328
1714,-1.35714E-13
1714.25,0.186138671
1714.5,0.263225971
1714.75,0.186119084
1715,4.87559E-14
1715.25,-0.186099567
1715.5,-0.263170768
1715.75,-0.18608012
1716,3.81652E-14
1716.25,0.186060742
1716.5,0.26311596
1716.75,0.186041434
1717,1.14228E-13
1717.25,-0.186022194
1717.5,-0.263061542
1717.75,-0.186003023
1718,-2.7329E-14
1718.25,0.185983921
1718.5,0.263007513
1718.75,0.185964887
1719,-5.95338E-14
1719.25,-0.185945921
1719.5,-0.262953869
1719.75,-0.185927023
1720,-9.27697E-14
1720.25,0.185908193
1720.5,0.262900608
1720.75,0.185889429
1721,5.92892E-15
1721.25,-0.185870733
1721.5,-0.262847727
1721.75,-0.185852103
1722,-1.58158E-13
1722.25,0.185833541
1722.5,0.262795223
1722.75,0.185815044
1723,7.1339E-14
1723.25,-0.185796614
1723.5,-0.262743093
1723.75,-0.185778249
1724,1.54453E-14
1724.25,0.18575995
1724.5,0.262691336
1724.75,0.185741716
1725,1.36698E-13
1725.25,-0.185723548
1725.5,-0.262639948
1725.75,-0.185705445
1726,-4.99346E-14
1726.25,0.185687406
1726.5,0.262588926
1726.75,0.185669431
1727,-3.67945E-14
1727.25,-0.185651521
1727.5,-0.262538269
1727.75,-0.185633675
1728,-1.15264E-13
1728.25,0.185615893
1728.5,0.262487973
1728.75,0.185598174
1729,2.85558E-14
1729.25,-0.185580519
1729.5,-0.262438036
1729.75,-0.185562926
1730,5.81194E-14
1730.25,0.185545397
1730.5,0.262388455
1730.75,0.18552793
1731,9.38566E-14
1731.25,-0.185510526
1731.5,-0.262339227
1731.75,-0.185493183
1732,-7.20175E-15
1732.25,0.185475903
1732.5,0.262290351
1732.75,0.185458685
1733,1.59109E-13
1733.25,-0.185441528
1733.5,-0.262241824
1733.75,-0.185424432
1734,-7.24742E-14
1734.25,0.185407397
1734.5,0.262193643
1734.75,0.185390424
1735,-1.41284E-14
1735.25,-0.185373511
1735.5,-0.262145806
1735.75,-0.185356658
1736,-1.37699E-13
1736.25,0.185339866
1736.5,0.26209831
1736.75,0.185323133
1737,5.11163E-14
1737.25,-0.185306461
1737.5,-0.262051152
1737.75,-0.185289848
1738,3.54354E-14
1738.25,0.185273294
1738.5,0.262004332
1738.75,0.1852568
1739,1.16314E-13
1739.25,-0.185240364
1739.5,-0.261957845
1739.75,-0.185223987
1740,-2.97819E-14
1740.25,0.185207669
1740.5,0.26191169
1740.75,0.185191409
1741,-5.67199E-14
1741.25,-0.185175207
1741.5,-0.261865864
1741.75,-0.185159063
1742,-9.49534E-14
1742.25,0.185142977
1742.5,0.261820365
1742.75,0.185126948
1743,8.47046E-15
1743.25,-0.185110977
1743.5,-0.261775191
1743.75,-0.185095063
1744,-1.6008E-13
1744.25,0.185079205
1744.5,0.261730339
1744.75,0.185063404
1745,7.36158E-14
1745.25,-0.18504766
1745.5,-0.261685807
1745.75,-0.185031972
1746,1.28189E-14
1746.25,0.18501634
1746.5,0.261641593
1746.75,0.185000763
1747,1.38717E-13
1747.25,-0.184985243
1747.5,-0.261597694
1747.75,-0.184969778
1748,-5.23008E-14
1748.25,0.184954368
1748.5,0.261554108
1748.75,0.184939013
1749,-3.40868E-14
1749.25,-0.184923713
1749.5,-0.261510834
1749.75,-0.184908468
1750,-1.17377E-13
1750.25,0.184893277
1750.5,0.261467868
1750.75,0.184878141
1751,3.10076E-14
1751.25,-0.184863059
1751.5,-0.261425208
1751.75,-0.18484803
1752,5.53339E-14
1752.25,0.184833055
1752.5,0.261382853
1752.75,0.184818134
1753,9.60597E-14
1753.25,-0.184803266
1753.5,-0.261340801
1753.75,-0.184788451
1754,-9.73557E-15
1754.25,0.18477369
1754.5,0.261299048
1754.75,0.184758981
1755,1.6107E-13
1755.25,-0.184744324
1755.5,-0.261257593
1755.75,-0.18472972
1756,-7.47635E-14
1756.25,0.184715168
1756.5,0.261216434
1756.75,0.184700668
1757,-1.1516E-14
1757.25,-0.18468622
1757.5,-0.261175568
1757.75,-0.184671823
1758,-1.39751E-13
1758.25,0.184657478
1758.5,0.261134994
1758.75,0.184643185
1759,5.34882E-14
1759.25,-0.184628942
1759.5,-0.26109471
1759.75,-0.18461475
1760,4.84051E-14
1760.25,0.27270759
1760.5,0.385433962
1760.75,0.27237864
1761,1.74692E-13
1761.25,-0.272050866
1761.5,-0.384506875
1761.75,-0.271724263
1762,-4.74299E-14
1762.25,0.271398828
1762.5,0.383586403
1762.75,0.271074555
1763,-7.92231E-14
1763.25,-0.270751441
1763.5,-0.382672497
1763.75,-0.270429482
1764,-1.42352E-13
1764.25,0.270108674
1764.5,0.381765112
1764.75,0.269789012
1765,1.60746E-14
1765.25,-0.269470492
1765.5,-0.380864201
1765.75,-0.26915311
1766,-2.36379E-13
1766.25,0.268836863
1766.5,0.379969717
1766.75,0.268521746
1767,1.10476E-13
1767.25,-0.268207755
1767.5,-0.379081615
1767.75,-0.267894886
1768,1.48386E-14
1768.25,0.267583135
1768.5,0.378199848
1768.75,0.267272498
1769,2.04001E-13
1769.25,-0.266962971
1769.5,-0.377324373
1769.75,-0.266654551
1770,-7.90509E-14
1770.25,0.266347232
1770.5,0.376455144
1770.75,0.266041012
1771,-4.53235E-14
1771.25,-0.265735886
1771.5,-0.375592116
1771.75,-0.26543185
1772,-1.7208E-13
1772.25,0.265128901
1772.5,0.374735245
1772.75,0.264827035
1773,4.80617E-14
1773.25,-0.264526247
1773.5,-0.373884488
1773.75,-0.264226535
1774,7.5394E-14
1774.25,0.263927893
1774.5,0.3730398
1774.75,0.263630318
1775,1.40603E-13
1775.25,-0.263333807
1775.5,-0.372201139
1775.75,-0.263038356
1776,-1.74947E-14
1776.25,0.26274396
1776.5,0.371368461
1776.75,0.262450617
1777,2.32318E-13
1777.25,-0.262158321
1777.5,-0.370541724
1777.75,-0.26186707
1778,-1.09555E-13
1778.25,0.261576861
1778.5,0.369720885
1778.75,0.261287688
1779,-1.26633E-14
1779.25,-0.260999548
1779.5,-0.368905902
1779.75,-0.260712438
1780,-2.00806E-13
1780.25,0.260426355
1780.5,0.368096734
1780.75,0.260141293
1781,7.89242E-14
1781.25,-0.259857251
1781.5,-0.367293338
1781.75,-0.259574223
1782,4.24253E-14
1782.25,0.259292207
1782.5,0.366495675
1782.75,0.259011198
1783,1.69717E-13
1783.25,-0.258731194
1783.5,-0.365703702
1783.75,-0.258452191
1784,-4.86963E-14
1784.25,0.258174184
1784.5,0.364917379
1784.75,0.257897171
1785,-7.18038E-14
1785.25,-0.257621148
1785.5,-0.364136667
1785.75,-0.257346111
1786,-1.39038E-13
1786.25,0.257072057
1786.5,0.363361524
1786.75,0.256798983
1787,1.8859E-14
1787.25,-0.256526884
1787.5,-0.362591912
1787.75,-0.256255758
1788,-2.28616E-13
1788.25,0.255985601
1788.5,0.36182779
1788.75,0.255716409
1789,1.08757E-13
1789.25,-0.255448179
1789.5,-0.36106912
1789.75,-0.255180907
1790,1.06001E-14
1790.25,0.254914591
1790.5,0.360315863
1790.75,0.254649227
1791,1.97905E-13
1791.25,-0.25438481
1791.5,-0.35956798
1791.75,-0.254121339
1792,-7.88603E-14
1792.25,0.253858809
1792.5,0.358825432
1792.75,0.253597218
1793,-3.9693E-14
1793.25,-0.253336561
1793.5,-0.358088182
1793.75,-0.253076836
1794,-1.67586E-13
1794.25,0.252818038
1794.5,0.357356192
1794.75,0.252560166
1795,4.93369E-14
1795.25,-0.252303215
1795.5,-0.356629424
1795.75,-0.252047183
1796,6.84313E-14
1796.25,0.251792065
1796.5,0.355907842
1796.75,0.251537859
1797,1.37646E-13
1797.25,-0.251284562
1797.5,-0.355191407
1797.75,-0.251032169
1798,-2.01748E-14
1798.25,0.250780679
1798.5,0.354480084
1798.75,0.250530087
1799,2.2525E-13
1799.25,-0.250280391
1799.5,-0.353773836
1799.75,-0.250031588
1800,-1.08074E-13
1800.25,0.249783673
1800.5,0.353072626
1800.75,0.249536644
1801,-8.63751E-15
1801.25,-0.249290498
1801.5,-0.352376419
1801.75,-0.249045232
1802,-1.95281E-13
1802.25,0.248800842
1802.5,0.351685179
1802.75,0.248557326
1803,7.88575E-14
1803.25,-0.248314679
1803.5,-0.350998871
1803.75,-0.2480729
1804,3.71111E-14
1804.25,0.247831985
1804.5,0.350317459
1804.75,0.247591931
1805,1.65674E-13
1805.25,-0.247352735
1805.5,-0.349640908
1805.75,-0.247114393
1806,-4.99862E-14
1806.25,0.246876903
1806.5,0.348969185
1806.75,0.246640262
1807,-6.52567E-14
1807.25,-0.246404467
1807.5,-0.348302254
1807.75,-0.246169514
1808,-1.36417E-13
1808.25,0.245935401
1808.5,0.347640081
1808.75,0.245702124
1809,2.1449E-14
1809.25,-0.245469682
1809.5,-0.346982632
1809.75,-0.245238069
1810,-2.22197E-13
1810.25,0.245007285
1810.5,0.346329873
1810.75,0.244777325
1811,1.07501E-13
1811.25,-0.244548187
1811.5,-0.345681772
1811.75,-0.244319868
1812,6.76477E-15
1812.25,0.244092365
1812.5,0.345038295
1812.75,0.243865674
1813,1.92914E-13
1813.25,-0.243639794
1813.5,-0.344399408
1813.75,-0.243414721
1814,-7.89142E-14
1814.25,0.243190453
1814.5,0.34376508
1814.75,0.242966985
1815,-3.46652E-14
1815.25,-0.242744317
1815.5,-0.343135277
1815.75,-0.242522444
1816,-1.63966E-13
1816.25,0.242301364
1816.5,0.342509967
1816.75,0.242081074
1817,5.06463E-14
1817.25,-0.241861571
1817.5,-0.341889119
1817.75,-0.241642853
1818,6.22624E-14
1818.25,0.241424916
1818.5,0.3412727
1818.75,0.241207758
1819,1.35342E-13
1819.25,-0.240991377
1819.5,-0.340660678
1819.75,-0.240775768
1820,-2.26873E-14
1820.25,0.24056093
1820.5,0.340053024
1820.75,0.24034686
1821,2.19436E-13
1821.25,-0.240133554
1821.5,-0.339449704
1821.75,-0.239921011
1822,-1.07033E-13
1822.25,0.239709228
1822.5,0.338850689
1822.75,0.239498201
1823,-4.97241E-15
1823.25,-0.239287928
1823.5,-0.338255947
1823.75,-0.239078407
1824,-1.90788E-13
1824.25,0.238869635
1824.5,0.337665449
1824.75,0.238661609
1825,7.90286E-14
1825.25,-0.238454326
1825.5,-0.337079163
1825.75,-0.238247784
1826,3.23424E-14
1826.25,0.238041979
1826.5,0.336497061
1826.75,0.237836911
1827,1.6245E-13
1827.25,-0.237632575
1827.5,-0.335919111
1827.75,-0.23742897
1828,-5.1319E-14
1828.25,0.237226092
1828.5,0.335345284
1828.75,0.237023939
1829,-5.94319E-14
1829.25,-0.236822508
1829.5,-0.334775552
1829.75,-0.236621797
1830,-1.34412E-13
1830.25,0.236421804
1830.5,0.334209884
1830.75,0.236222525
1831,2.38953E-14
1831.25,-0.236023959
1831.5,-0.333648252
1831.75,-0.235826102
1832,-2.16947E-13
1832.25,0.235628952
1832.5,0.333090627
1832.75,0.235432506
1833,1.06664E-13
1833.25,-0.235236763
1833.5,-0.33253698
1833.75,-0.235041719
1834,3.2518E-15
1834.25,0.234847372
1834.5,0.331987283
1834.75,0.23465372
1835,1.88887E-13
1835.25,-0.234460759
1835.5,-0.331441508
1835.75,-0.234268489
1836,-7.91987E-14
1836.25,0.234076905
1836.5,0.330899627
1836.75,0.233886006
1837,-3.01309E-14
1837.25,-0.233695789
1837.5,-0.330361612
1837.75,-0.233506252
1838,-1.61113E-13
1838.25,0.233317392
1838.5,0.329827435
1838.75,0.233129208
1839,5.20059E-14
1839.25,-0.232941695
1839.5,-0.329297069
1839.75,-0.232754853
1840,5.67506E-14
1840.25,0.232568678
1840.5,0.328770487
1840.75,0.232383169
1841,1.33617E-13
1841.25,-0.232198323
1841.5,-0.328247662
1841.75,-0.232014137
1842,-2.50774E-14
1842.25,0.23183061
1842.5,0.327728567
1842.75,0.231647738
1843,2.14714E-13
1843.25,-0.23146552
1843.5,-0.327213175
1843.75,-0.231283953
1844,-1.0639E-13
1844.25,0.231103035
1844.5,0.326701461
1844.75,0.230922763
1845,-1.59518E-15
1845.25,-0.230743136
1845.5,-0.326193397
1845.75,-0.23056415
1846,-1.87197E-13
1846.25,0.230385805
1846.5,0.325688958
1846.75,0.230208096
1847,7.94227E-14
1847.25,-0.230031023
1847.5,-0.325188118
1847.75,-0.229854582
1848,2.80199E-14
1848.25,0.229678772
1848.5,0.324690851
1848.75,0.22950359
1849,1.59945E-13
1849.25,-0.229329034
1849.5,-0.324197132
1849.75,-0.229155102
1850,-5.27081E-14
1850.25,0.228981792
1850.5,0.323706935
1850.75,0.228809101
1851,-5.42047E-14
1851.25,-0.228637027
1851.5,-0.323220235
1851.75,-0.228465567
1852,-1.3295E-13
1852.25,0.228294721
1852.5,0.322737008
1852.75,0.228124485
1853,2.62379E-14
1853.25,-0.227954858
1853.5,-0.322257229
1853.75,-0.227785837
1854,-2.12717E-13
1854.25,0.227617419
1854.5,0.321780872
1854.75,0.227449604
1855,1.06204E-13
1855.25,-0.227282388
1855.5,-0.321307914
1855.75,-0.22711577
1856,-4.45578E-18
1856.25,0.226949747
1856.5,0.32083833
1856.75,0.226784318
1857,1.85704E-13
1857.25,-0.22661948
1857.5,-0.320372096
1857.75,-0.226455231
1858,-7.96985E-14
1858.25,0.226291568
1858.5,0.319909189
1858.75,0.226128491
1859,-2.59998E-14
1859.25,-0.225965996
1859.5,-0.319449584
1859.75,-0.225804083
1860,-1.58935E-13
1860.25,0.225642747
1860.5,0.318993258
1860.75,0.225481989
1861,5.34265E-14
1861.25,-0.225321804
1861.5,-0.318540188
1861.75,-0.225162193
1862,5.17821E-14
1862.25,0.225003151
1862.5,0.31809035
1862.75,0.224844678
1863,1.32404E-13
1863.25,-0.224686771
1863.5,-0.317643722
1863.75,-0.224529429
1864,-2.73805E-14
1864.25,0.224372649
1864.5,0.31720028
1864.75,0.224216429
1865,2.10942E-13
1865.25,-0.224060767
1865.5,-0.316760002
1865.75,-0.223905662
1866,-1.06103E-13
1866.25,0.223751111
1866.5,0.316322865
1866.75,0.223597112
1867,1.55342E-15
1867.25,-0.223443664
1867.5,-0.315888846
1867.75,-0.223290764
1868,-1.84394E-13
1868.25,0.22313841
1868.5,0.315457924
1868.75,0.222986601
1869,8.00244E-14
1869.25,-0.222835334
1869.5,-0.315030077
1869.75,-0.222684608
1870,2.40617E-14
1870.25,0.22253442
1870.5,0.314605282
1870.75,0.22238477
1871,1.58072E-13
1871.25,-0.222235654
1871.5,-0.314183517
1871.75,-0.22208707
1872,-5.41618E-14
1872.25,0.221939018
1872.5,0.313764762
1872.75,0.221791495
1873,-4.94715E-14
1873.25,-0.221644499
1873.5,-0.313348994
1873.75,-0.221498029
1874,-1.3197E-13
1874.25,0.221352082
1874.5,0.312936192
1874.75,0.221206656
1875,2.85084E-14
1875.25,-0.22106175
1875.5,-0.312526336
1875.75,-0.220917362
1876,-2.09373E-13
1876.25,0.22077349
1876.5,0.312119404
1876.75,0.220630132
1877,1.06081E-13
1877.25,-0.220487286
1877.5,-0.311715374
1877.75,-0.220344951
1878,-3.0574E-15
1878.25,0.220203125
1878.5,0.311314228
1878.75,0.220061805
1879,1.83256E-13
1879.25,-0.21992099
1879.5,-0.310915943
1879.75,-0.219780679
1880,-8.03981E-14
1880.25,0.219640869
1880.5,0.3105205
1880.75,0.219501558
1881,-2.21975E-14
1881.25,-0.219362746
1881.5,-0.310127878
1881.75,-0.219224429
1882,-1.57348E-13
1882.25,0.219086607
1882.5,0.309738058
1882.75,0.218949277
1883,5.49146E-14
1883.25,-0.218812439
1883.5,-0.309351018
1883.75,-0.218676089
1884,4.72626E-14
1884.25,0.218540226
1884.5,0.30896674
1884.75,0.218404849
1885,1.31643E-13
1885.25,-0.218269955
1885.5,-0.308585203
1885.75,-0.218135544
1886,-2.96244E-14
1886.25,0.218001613
1886.5,0.308206388
1886.75,0.217868161
1887,2.07997E-13
1887.25,-0.217735185
1887.5,-0.307830276
1887.75,-0.217602685
1888,-1.06135E-13
1888.25,0.217470658
1888.5,0.307456848
1888.75,0.217339103
1889,4.5215E-15
1889.25,-0.217208019
1889.5,-0.307086083
1889.75,-0.217077402
1890,-1.82278E-13
1890.25,0.216947253
1890.5,0.306717964
1890.75,0.216817568
1891,8.08179E-14
1891.25,-0.216688347
1891.5,-0.306352471
1891.75,-0.216559588
1892,2.04001E-14
1892.25,0.216431289
1892.5,0.305989586
1892.75,0.216303448
1893,1.56753E-13
1893.25,-0.216176064
1893.5,-0.305629289
1893.75,-0.216049136
1894,-5.56851E-14
1894.25,0.215922661
1894.5,0.305271563
1894.75,0.215796638
1895,-4.51462E-14
1895.25,-0.215671065
1895.5,-0.30491639
1895.75,-0.215545941
1896,-1.31416E-13
1896.25,0.215421264
1896.5,0.30456375
1896.75,0.215297033
1897,3.07311E-14
1897.25,-0.215173246
1897.5,-0.304213626
1897.75,-0.215049901
1898,-2.068E-13
1898.25,0.214926997
1898.5,0.303866
1898.75,0.214804532
1899,1.06261E-13
1899.25,-0.214682504
1899.5,-0.303520854
1899.75,-0.214560913
1900,-5.95031E-15
1900.25,0.214439757
1900.5,0.303178171
1900.75,0.214319033
1901,1.8145E-13
1901.25,-0.214198741
1901.5,-0.302837933
1901.75,-0.214078878
1902,-8.12818E-14
1902.25,0.213959444
1902.5,0.302500121
1902.75,0.213840437
1903,-1.86628E-14
1903.25,-0.213721855
1903.5,-0.30216472
1903.75,-0.213603697
1904,-1.5628E-13
1904.25,0.213485961
1904.5,0.301831712
1904.75,0.213368645
1905,5.64736E-14
1905.25,-0.213251749
1905.5,-0.30150108
1905.75,-0.213135271
1906,4.31135E-14
1906.25,0.213019209
1906.5,0.301172806
1906.75,0.212903562
1907,1.31282E-13
1907.25,-0.212788328
1907.5,-0.300846875
1907.75,-0.212673506
1908,-3.18307E-14
1908.25,0.212559094
1908.5,0.300523269
1908.75,0.212445091
1909,2.05771E-13
1909.25,-0.212331495
1909.5,-0.300201972
1909.75,-0.212218306
1910,-1.06454E-13
1910.25,0.212105521
1910.5,0.299882967
1910.75,0.211993138
1911,7.34797E-15
1911.25,-0.211881158
1911.5,-0.299566237
1911.75,-0.211769578
1912,-1.80762E-13
1912.25,0.211658396
1912.5,0.299251768
1912.75,0.211547612
1913,8.17879E-14
1913.25,-0.211437224
1913.5,-0.298939542
1913.75,-0.21132723
1914,1.69796E-14
1914.25,0.211217629
1914.5,0.298629544
1914.75,0.21110842
1915,1.55919E-13
1915.25,-0.210999601
1915.5,-0.298321757
1915.75,-0.210891171
1916,-5.728E-14
1916.25,0.210783128
1916.5,0.298016166
1916.75,0.210675472
1917,-4.11571E-14
1917.25,-0.2105682
1917.5,-0.297712756
1917.75,-0.210461312
1918,-1.31237E-13
1918.25,0.210354806
1918.5,0.29741151
1918.75,0.21024868
1919,3.2925E-14
1919.25,-0.210142934
1919.5,-0.297112413
1919.75,-0.210037565
1920,-2.04898E-13
1920.25,0.209932573
1920.5,0.29681545
1920.75,0.209827956
1921,1.0671E-13
1921.25,-0.209723713
1921.5,-0.296520606
1921.75,-0.209619843
1922,-8.71818E-15
1922.25,0.209516343
1922.5,0.296227865
1922.75,0.209413214
1923,1.80205E-13
1923.25,-0.209310453
1923.5,-0.295937213
1923.75,-0.209208059
1924,-8.23342E-14
1924.25,0.209106032
1924.5,0.295648635
1924.75,0.209004369
1925,-1.53452E-14
1925.25,-0.208903069
1925.5,-0.295362115
1925.75,-0.208802131
1926,-1.55665E-13
1926.25,0.208701554
1926.5,0.29507764
1926.75,0.208601336
