Deformation[in],Force[kip]
2.738336547,172.5238514
2.738840633,148.1581752
2.742201207,-14.27966647
2.754593326,-138.1385207
2.775827956,735.9801146
2.747452105,682.1725796
2.785930683,247.6513532
2.776703105,218.5479066
2.777207192,194.1822303
2.74052092,66.93925435
2.791215186,-102.8082902
2.745897839,-192.9612923
2.765221143,773.5438655
2.807928444,609.7523752
2.821746006,321.9666657
2.814565578,288.9376379
2.81504166,265.9256104
2.778663441,123.7924989
2.820110526,20.91519922
2.829643356,-59.76226213
2.826551627,659.8373764
2.861795653,381.6625725
2.85254007,353.9127746
2.860325401,-22.40155855
2.891545138,749.1781893
2.884269495,720.751567
2.897661384,453.5413175
2.890458553,421.5952086
2.890864622,401.9673027
2.854780453,245.6208802
2.905995609,50.69547019
2.861669631,-87.37669521
2.935224206,633.4412271
2.906155236,613.1364969
2.936736464,560.3441984
2.927480882,532.5944004
2.927956963,509.5823728
2.908717674,489.2776426
2.892502902,322.7788549
2.944138129,107.5487148
2.936862486,79.12209248
2.938094696,19.56155054
2.900064195,-42.70628876
2.975509093,586.7403476
2.981843775,185.5188788
2.974640944,153.5727699
2.975005006,135.9753371
2.978113538,-14.27966647
3.001357511,762.7146761
3.001861598,738.3489998
3.002365684,713.9833236
3.00286977,689.6176473
3.003373856,665.2519711
3.012076344,244.6056437
3.012559427,221.2552039
2.976601279,58.81736227
3.003821933,643.5935922
3.043728755,615.1669699
3.005838277,546.1308872
3.035999434,513.6433189
3.057490308,330.0885578
3.05030988,297.05953
3.050813966,272.6938538
3.056078866,18.20790186
3.085595913,491.98494
3.066496647,464.9119664
3.068512992,367.4492614
3.052382234,196.8895277
3.052802306,176.5847975
3.056750981,-14.27966647
3.086660094,440.5462901
3.087164181,416.1806139
3.087668267,391.8149376
3.090524755,253.7427722
3.12278627,594.8622397
3.123290357,570.4965635
3.123794443,546.1308872
3.124298529,521.765211
3.134632296,22.2688479
